Id,name,age,course_id,date,is_paid
26163,Phan Thị Linh,21,A1,08/11/23,True
94328,Trần Quang Quân,14,A1,27/09/23,False
94416,Trần Quang Long,24,A1,01/02/24,True
28073,Nguyễn Ngọc Quân,20,A2,05/07/23,True
93362,Đặng Ngọc Nam,19,A4,01/06/23,True
80971,Đỗ Đức Khoa,25,A5,15/01/24,True
22329,Hoàng Văn Mai,19,A1,26/12/23,True
86957,Phan Hữu Oanh,19,A6,27/04/23,True
83861,Trần Quang Xuân,51,A1,06/02/23,True
50461,Nguyễn Ngọc Khoa,22,A1,13/11/23,True
16721,Nguyễn Thị Mai,20,A1,07/07/23,True
82909,Bùi Công Ly,19,A7,07/01/24,True
15656,Vũ Minh Hà,13,A1,28/06/23,True
39984,Trần Công Xuân,19,A6,19/01/24,True
41055,Phạm Hữu Ly,51,A4,04/12/23,True
21138,Hoàng Ngọc Trang,24,A7,19/09/23,True
81308,Trần Ngọc Khoa,22,A1,27/07/23,True
27347,Lê Minh Bảo,22,A1,20/09/23,False
99099,Phạm Công Vinh,18,A7,25/02/23,True
87452,Trần Thị Nam,32,A7,06/04/23,True
62188,Phạm Văn Oanh,32,A1,03/05/23,True
28268,Đặng Đức Trang,22,A1,15/01/24,True
82146,Bùi Hữu Dũng,50,A1,05/11/23,True
52913,Lê Đức Lan,22,A1,23/12/23,True
59841,Vũ Đức Hà,30,A1,22/08/23,True
35032,Trần Thị Oanh,23,A1,19/08/23,True
71588,Hoàng Minh Anh,23,A1,07/04/23,True
19074,Bùi Ngọc Dũng,20,A1,17/04/23,True
51568,Đỗ Thị Dũng,19,A1,08/09/23,False
33312,Bùi Quang Phong,24,A1,29/05/23,True
78828,Đỗ Minh Bảo,22,A2,20/11/23,True
67009,Đỗ Ngọc Bảo,21,A1,13/02/23,True
81229,Phạm Văn Trang,47,A2,22/01/24,True
36715,Phan Công Ly,22,A1,10/02/23,True
86373,Trần Đức Hà,24,A7,20/06/23,True
73037,Phan Công Phong,19,A1,28/10/23,True
83294,Đặng Đức Phong,25,A1,13/05/23,True
15542,Phan Văn Thu,19,A2,26/08/23,True
69353,Bùi Ngọc Hà,23,A1,16/04/23,False
57076,Nguyễn Hữu Lan,29,A7,03/01/24,True
63744,Phạm Văn Quân,15,A1,06/02/23,True
39300,Phạm Công Nam,34,A1,13/07/23,True
47487,Trần Văn Linh,23,A4,18/06/23,True
24056,Lê Minh Vinh,21,A2,10/11/23,True
65316,Hoàng Thị Ly,13,A7,10/11/23,True
40911,Đỗ Đức Linh,24,A4,19/10/23,True
74641,Hoàng Ngọc Thu,18,A1,28/01/24,True
99097,Đặng Hữu Khoa,19,A6,10/10/23,True
61431,Hoàng Công Long,22,A1,07/08/23,True
38602,Đặng Công Lan,24,A1,11/05/23,True
83616,Đỗ Ngọc Vinh,23,A1,27/02/23,True
57684,Phan Công Ly,22,A4,31/12/23,True
51991,Phan Công Mai,30,A1,03/03/23,True
73530,Hoàng Đức Hà,20,A2,03/01/24,True
99570,Đỗ Ngọc Mai,24,A1,19/01/24,False
98340,Đặng Công Long,48,A1,18/07/23,True
58355,Nguyễn Đức Mai,20,A1,15/02/23,True
74027,Bùi Minh Nam,25,A1,06/11/23,True
86295,Bùi Hữu Ly,14,A1,22/09/23,True
88815,Bùi Hữu Mai,20,A1,04/08/23,True
71063,Phạm Công Phong,21,A4,26/07/23,True
62161,Hoàng Công Quân,33,A3,05/01/24,True
60979,Đỗ Thị Trang,34,A2,02/12/23,True
69560,Vũ Công Phong,14,A7,23/11/23,True
16910,Phạm Quang Phong,50,A7,20/11/23,True
35227,Phan Hữu Cương,24,A1,03/11/23,True
49071,Phan Văn Anh,20,A4,07/11/23,True
74379,Đỗ Hữu Trang,25,A1,18/12/23,True
68279,Lê Ngọc Phong,22,A1,20/07/23,True
80119,Nguyễn Văn Thảo,21,A1,25/01/24,True
87425,Phan Đức Anh,24,A7,27/09/23,True
56804,Phạm Quang Ly,22,A3,20/05/23,True
94080,Đỗ Công Khoa,13,A2,02/09/23,True
58758,Hoàng Minh Thu,21,A6,24/06/23,True
53950,Lê Quang Trang,20,A1,09/11/23,True
25997,Vũ Văn Linh,20,A5,16/10/23,True
92566,Nguyễn Hữu Dũng,24,A1,13/01/24,True
67941,Vũ Công Thảo,23,A4,08/01/24,True
33387,Trần Văn Bảo,22,A1,19/06/23,True
74028,Vũ Thị Thảo,24,A3,15/11/23,True
58689,Phạm Văn Ly,19,A1,27/02/23,True
30567,Bùi Công Xuân,20,A1,02/07/23,True
37044,Trần Thị Ly,19,A1,23/05/23,True
18894,Phạm Đức Long,29,A1,02/08/23,True
39725,Vũ Công Khoa,16,A6,18/10/23,True
66447,Đặng Quang Linh,18,A1,18/12/23,True
75095,Trần Minh Hà,52,A1,25/12/23,True
92368,Trần Công Linh,21,A1,19/09/23,True
78056,Đặng Văn Dũng,26,A1,06/09/23,True
90102,Phan Quang Phong,19,A2,09/01/24,True
77695,Nguyễn Hữu Khoa,22,A4,20/03/23,True
57701,Hoàng Thị Nam,28,A5,05/12/23,True
45851,Vũ Ngọc Quân,22,A4,13/02/23,True
29873,Đặng Ngọc Khoa,24,A4,02/01/24,True
46751,Lê Thị Phong,51,A1,16/04/23,True
22087,Đặng Hữu Xuân,21,A1,25/03/23,True
19596,Nguyễn Hữu Trang,39,A2,06/07/23,True
76549,Đặng Văn Cương,21,A1,26/01/24,True
88645,Bùi Đức Mai,24,A3,08/02/23,True
74429,Đỗ Thị Phong,20,A1,31/05/23,True
25379,Phan Ngọc Hà,34,A1,25/03/23,True
46060,Nguyễn Văn Khoa,22,A2,24/05/23,True
33225,Lê Thị Trang,21,A1,12/09/23,True
21005,Nguyễn Đức Thảo,22,A1,04/10/23,True
24226,Trần Minh Quân,33,A1,18/12/23,True
78926,Đặng Minh Mai,22,A1,04/03/23,True
52092,Nguyễn Thị Oanh,23,A4,26/04/23,False
23428,Nguyễn Thị Xuân,45,A4,17/05/23,True
67775,Bùi Đức Quân,47,A1,05/01/24,True
16256,Phạm Minh Mai,23,A1,31/03/23,True
11651,Đặng Quang Quân,25,A1,01/03/23,True
85054,Phạm Văn Mai,24,A7,05/09/23,False
85564,Bùi Quang Dũng,14,A1,25/05/23,True
59811,Lê Ngọc Dũng,20,A4,28/10/23,True
40254,Trần Ngọc Lan,25,A5,27/10/23,True
24472,Phan Thị Phong,18,A7,22/02/23,True
18329,Đỗ Thị Quân,23,A1,19/05/23,True
16397,Lê Minh Anh,19,A1,24/04/23,True
93820,Vũ Minh Thu,20,A4,12/02/23,True
35122,Đỗ Hữu Hà,24,A1,31/03/23,True
72812,Đỗ Quang Thu,32,A1,27/03/23,True
35279,Phạm Công Oanh,45,A1,15/06/23,True
29715,Lê Hữu Phong,24,A1,15/05/23,False
12839,Hoàng Quang Thảo,20,A3,17/10/23,True
23493,Đỗ Công Nam,40,A1,03/02/23,True
17736,Lê Quang Dũng,23,A4,01/06/23,True
55603,Đỗ Ngọc Thảo,25,A1,30/06/23,True
47481,Nguyễn Thị Anh,19,A1,23/02/23,True
10162,Nguyễn Đức Long,20,A1,08/09/23,True
60057,Hoàng Hữu Bảo,21,A1,20/10/23,True
19833,Bùi Văn Nam,27,A5,23/03/23,True
51800,Bùi Đức Thảo,23,A1,10/02/23,True
12643,Hoàng Văn Oanh,25,A2,16/02/23,True
25892,Phan Văn Anh,20,A1,21/03/23,True
24289,Đặng Đức Nam,23,A3,30/03/23,True
87454,Phạm Đức Ly,24,A6,25/12/23,True
87465,Lê Hữu Thu,19,A1,27/06/23,True
80968,Hoàng Công Hà,25,A1,24/09/23,False
38228,Nguyễn Quang Quân,20,A2,12/01/24,True
36928,Lê Quang Xuân,18,A1,23/03/23,False
39055,Hoàng Minh Vinh,19,A7,04/02/23,True
16304,Phan Đức Khoa,25,A1,19/05/23,True
98553,Lê Ngọc Thảo,19,A1,07/08/23,True
12336,Phạm Đức Mai,21,A1,13/10/23,True
17521,Đỗ Minh Thảo,26,A1,05/12/23,True
65718,Phan Minh Linh,55,A3,20/03/23,True
60669,Phạm Văn Mai,25,A1,05/12/23,True
23140,Vũ Công Thảo,19,A1,13/05/23,True
78673,Phan Minh Trang,18,A1,26/10/23,True
88258,Phan Thị Dũng,25,A2,02/05/23,True
84071,Bùi Văn Cương,24,A4,15/10/23,True
80202,Vũ Thị Lan,24,A1,24/06/23,True
20800,Trần Hữu Anh,21,A1,13/01/24,True
22819,Trần Thị Bảo,21,A1,22/04/23,True
88707,Trần Đức Long,22,A1,16/03/23,True
28133,Vũ Ngọc Mai,18,A1,03/12/23,True
66700,Bùi Văn Xuân,18,A1,08/04/23,False
49961,Nguyễn Thị Nam,39,A1,06/09/23,True
32263,Hoàng Thị Ly,22,A1,21/07/23,False
33648,Vũ Văn Trang,20,A1,24/11/23,True
74166,Vũ Công Hà,25,A2,07/03/23,True
89025,Phan Văn Thảo,28,A1,30/11/23,True
12551,Nguyễn Văn Vinh,23,A1,27/04/23,True
61707,Trần Công Lan,24,A4,09/08/23,True
17239,Phạm Ngọc Thu,20,A4,11/10/23,True
97983,Đỗ Công Lan,24,A6,17/04/23,True
16971,Nguyễn Minh Thảo,18,A3,29/12/23,True
94742,Hoàng Thị Lan,22,A2,16/08/23,True
10282,Phan Hữu Linh,23,A1,28/12/23,False
95120,Phạm Quang Trang,23,A1,01/03/23,True
27071,Hoàng Hữu Vinh,25,A1,24/08/23,True
21205,Vũ Hữu Anh,25,A7,11/10/23,True
72987,Vũ Công Nam,24,A4,16/08/23,True
64400,Đặng Minh Quân,21,A1,28/05/23,False
62756,Bùi Thị Khoa,19,A3,11/09/23,True
43691,Lê Đức Long,24,A6,24/12/23,True
18438,Trần Văn Thu,25,A1,10/04/23,True
65426,Đỗ Ngọc Vinh,19,A1,25/04/23,True
34217,Hoàng Minh Hà,20,A1,06/04/23,True
25036,Hoàng Hữu Quân,19,A1,13/07/23,True
10645,Phan Văn Linh,35,A3,16/02/23,True
40090,Lê Hữu Quân,23,A6,18/04/23,True
28888,Lê Minh Nam,16,A1,06/10/23,True
19346,Trần Công Nam,24,A6,19/10/23,True
79615,Bùi Quang Oanh,22,A3,09/01/24,True
35556,Nguyễn Quang Dũng,23,A1,14/03/23,False
81986,Hoàng Công Vinh,20,A1,24/07/23,True
94246,Vũ Quang Vinh,25,A2,24/12/23,True
82516,Bùi Công Oanh,43,A5,13/05/23,True
42602,Vũ Quang Nam,22,A2,29/03/23,True
97969,Nguyễn Hữu Quân,19,A1,14/05/23,True
10155,Hoàng Đức Hà,21,A3,30/03/23,True
48547,Trần Đức Phong,27,A1,31/05/23,True
51814,Đặng Minh Lan,24,A1,06/07/23,True
97960,Nguyễn Đức Bảo,23,A1,11/11/23,True
81906,Lê Văn Vinh,20,A4,22/09/23,True
18179,Lê Ngọc Xuân,36,A7,28/02/23,True
63798,Hoàng Thị Lan,22,A5,31/05/23,True
66526,Lê Đức Phong,25,A1,09/04/23,False
82954,Lê Công Khoa,21,A1,14/06/23,True
93297,Đỗ Thị Linh,20,A1,08/12/23,True
12659,Nguyễn Đức Thu,34,A1,16/02/23,True
56738,Vũ Hữu Xuân,16,A7,24/03/23,True
18787,Đỗ Văn Thảo,19,A1,16/12/23,True
71709,Đặng Hữu Xuân,19,A6,19/02/23,True
28351,Vũ Ngọc Nam,34,A3,27/06/23,False
94866,Phạm Minh Oanh,25,A4,10/02/23,True
15075,Đỗ Thị Phong,22,A7,05/10/23,True
58200,Trần Công Xuân,32,A1,23/09/23,True
88610,Phạm Văn Anh,19,A6,11/05/23,True
60085,Nguyễn Ngọc Lan,21,A1,07/07/23,True
53472,Phan Thị Hà,23,A1,25/09/23,True
87175,Hoàng Ngọc Vinh,21,A1,18/02/23,True
21240,Vũ Đức Phong,23,A1,30/05/23,True
81363,Lê Quang Thảo,21,A1,28/08/23,True
24849,Đỗ Quang Oanh,25,A3,01/03/23,True
73095,Trần Đức Quân,20,A1,12/12/23,True
45292,Phạm Ngọc Mai,35,A5,10/02/23,True
69659,Nguyễn Hữu Oanh,36,A1,17/12/23,False
68929,Lê Minh Xuân,19,A1,20/09/23,True
89151,Phạm Quang Cương,24,A5,20/07/23,True
26288,Vũ Công Xuân,14,A4,11/03/23,True
56403,Đặng Minh Anh,24,A6,12/05/23,True
69871,Hoàng Đức Bảo,23,A1,13/05/23,True
42174,Phạm Hữu Bảo,24,A1,01/02/24,False
81853,Lê Thị Long,21,A4,24/02/23,True
36649,Vũ Ngọc Vinh,19,A1,06/02/23,True
90404,Trần Thị Thảo,25,A2,21/04/23,True
88002,Đỗ Quang Nam,44,A1,09/10/23,True
41259,Đỗ Đức Quân,54,A1,30/01/24,True
18770,Hoàng Hữu Phong,23,A2,26/12/23,False
27569,Bùi Công Mai,52,A1,23/09/23,False
42327,Bùi Công Quân,54,A2,30/05/23,True
36512,Phạm Quang Quân,23,A1,18/01/24,True
14378,Đặng Thị Long,18,A1,12/10/23,True
34000,Phạm Quang Phong,52,A1,03/05/23,True
83869,Nguyễn Công Linh,22,A2,22/02/23,True
81344,Phan Thị Thảo,51,A1,25/08/23,True
27709,Phan Đức Vinh,24,A1,17/02/23,True
26724,Phạm Minh Lan,20,A1,19/09/23,True
41337,Phạm Đức Lan,35,A1,03/08/23,False
60952,Lê Thị Dũng,51,A5,24/03/23,True
43623,Nguyễn Văn Trang,21,A1,25/05/23,True
59334,Đỗ Công Trang,25,A6,16/05/23,True
90650,Hoàng Ngọc Linh,20,A1,05/01/24,True
69518,Bùi Ngọc Trang,37,A1,20/05/23,True
71035,Phan Ngọc Khoa,19,A3,09/02/23,True
70348,Bùi Minh Mai,19,A3,21/02/23,True
78847,Phạm Ngọc Vinh,21,A1,25/03/23,True
13321,Hoàng Hữu Thảo,21,A3,05/06/23,True
89190,Đỗ Quang Nam,22,A3,17/10/23,True
13760,Vũ Quang Nam,30,A2,16/06/23,True
79569,Lê Hữu Vinh,25,A2,12/12/23,True
34995,Hoàng Đức Thảo,22,A1,24/10/23,True
20651,Lê Hữu Trang,28,A1,01/07/23,False
26715,Đặng Hữu Thu,21,A1,28/05/23,True
71350,Hoàng Công Thảo,26,A1,13/07/23,True
61649,Trần Hữu Bảo,21,A6,03/06/23,True
84637,Trần Minh Mai,21,A2,21/04/23,False
56619,Bùi Công Nam,13,A1,06/08/23,True
72068,Đỗ Đức Vinh,24,A6,02/05/23,True
16031,Lê Công Nam,23,A7,28/05/23,True
38669,Đặng Thị Oanh,22,A1,15/03/23,True
58438,Lê Hữu Mai,23,A1,15/04/23,True
84964,Vũ Thị Cương,20,A5,25/08/23,True
82982,Phan Công Long,22,A5,16/09/23,True
20516,Đặng Quang Vinh,22,A3,05/07/23,True
46268,Lê Hữu Anh,20,A1,28/02/23,True
71049,Hoàng Thị Lan,19,A1,15/12/23,True
27858,Trần Minh Thảo,16,A1,09/05/23,True
64312,Trần Thị Long,19,A1,03/03/23,True
74047,Vũ Công Linh,21,A1,20/06/23,True
76677,Lê Hữu Thu,26,A3,15/01/24,True
55734,Phan Quang Trang,25,A1,01/05/23,True
91926,Hoàng Minh Hà,53,A1,03/11/23,True
94526,Đỗ Minh Vinh,24,A1,11/03/23,True
50379,Bùi Công Nam,20,A1,18/12/23,True
54014,Đặng Công Nam,20,A1,30/08/23,True
21120,Nguyễn Văn Thu,28,A3,09/08/23,True
10929,Hoàng Minh Thảo,16,A5,02/06/23,True
27438,Hoàng Văn Phong,23,A3,06/10/23,True
17069,Nguyễn Quang Lan,23,A1,23/06/23,True
80188,Vũ Đức Khoa,24,A1,17/07/23,True
57093,Vũ Đức Long,18,A6,02/10/23,True
87362,Bùi Công Ly,23,A1,17/09/23,True
63161,Vũ Đức Cương,21,A6,07/12/23,True
81849,Đặng Minh Long,22,A1,28/10/23,True
33173,Phan Văn Hà,17,A2,21/01/24,True
28800,Lê Thị Ly,24,A1,22/06/23,True
24973,Nguyễn Đức Cương,22,A1,13/10/23,True
52261,Phan Ngọc Ly,22,A1,26/07/23,True
12352,Đặng Văn Mai,14,A1,04/01/24,True
96836,Hoàng Ngọc Cương,20,A5,26/10/23,True
19569,Hoàng Ngọc Anh,25,A1,27/09/23,True
10340,Vũ Minh Linh,19,A1,23/10/23,True
84027,Đặng Thị Thu,20,A5,04/06/23,True
95376,Vũ Công Mai,24,A1,11/01/24,True
65778,Bùi Thị Long,21,A1,23/10/23,True
23283,Phan Văn Lan,43,A1,14/03/23,False
30219,Vũ Quang Anh,21,A1,08/04/23,True
54695,Trần Ngọc Linh,13,A2,10/04/23,True
28951,Đặng Hữu Nam,20,A1,13/11/23,True
85774,Đặng Thị Xuân,25,A7,18/03/23,False
34842,Nguyễn Văn Nam,24,A1,03/05/23,True
86021,Trần Hữu Trang,23,A1,08/03/23,True
26859,Phan Minh Lan,16,A1,02/08/23,True
77496,Lê Công Bảo,22,A6,21/04/23,False
76418,Hoàng Minh Lan,23,A1,07/08/23,False
48635,Phan Minh Long,35,A4,24/04/23,True
88518,Lê Thị Thu,21,A1,20/09/23,True
38064,Bùi Quang Quân,18,A1,18/05/23,True
61098,Vũ Hữu Anh,21,A1,21/03/23,True
46593,Phạm Quang Cương,23,A3,18/07/23,True
79338,Phạm Minh Thảo,21,A1,20/08/23,True
16142,Vũ Quang Dũng,18,A1,29/12/23,True
63410,Nguyễn Hữu Khoa,29,A1,09/12/23,True
92035,Đặng Đức Dũng,18,A1,18/07/23,True
25072,Đặng Công Bảo,23,A6,27/12/23,True
58933,Nguyễn Đức Trang,38,A1,07/06/23,True
35518,Nguyễn Quang Thảo,22,A2,28/07/23,False
61919,Nguyễn Công Thu,13,A4,30/08/23,False
15845,Trần Đức Thu,18,A3,06/10/23,True
32313,Bùi Ngọc Lan,24,A2,27/09/23,True
27611,Đỗ Hữu Thảo,22,A5,09/12/23,True
59847,Đỗ Quang Quân,22,A1,10/12/23,True
37810,Lê Hữu Thảo,21,A7,02/03/23,True
46976,Lê Minh Nam,53,A1,19/08/23,True
22866,Phan Ngọc Phong,31,A4,27/03/23,True
96156,Phạm Đức Oanh,24,A4,24/09/23,True
17295,Phan Minh Quân,36,A5,15/01/24,True
85969,Hoàng Văn Thu,21,A1,29/01/24,True
31281,Hoàng Đức Lan,26,A1,13/02/23,True
18605,Hoàng Hữu Dũng,15,A1,14/11/23,True
34322,Lê Công Nam,29,A2,05/10/23,True
20207,Hoàng Công Cương,23,A1,13/10/23,False
84085,Trần Quang Trang,25,A1,13/02/23,True
69766,Đỗ Thị Xuân,19,A5,12/04/23,True
91253,Vũ Thị Bảo,46,A1,07/08/23,True
56092,Vũ Ngọc Dũng,29,A3,04/03/23,True
78487,Đỗ Văn Oanh,17,A1,11/01/24,True
68394,Phan Hữu Mai,20,A1,15/11/23,True
38454,Nguyễn Ngọc Quân,23,A1,19/05/23,True
43204,Trần Đức Phong,22,A1,18/11/23,True
71202,Lê Quang Cương,24,A2,07/01/24,True
86112,Bùi Ngọc Long,17,A3,24/06/23,True
90905,Lê Hữu Trang,22,A5,14/07/23,True
35235,Đỗ Đức Thảo,24,A3,09/05/23,True
26237,Phạm Đức Cương,22,A5,20/08/23,True
56101,Đỗ Thị Dũng,22,A1,29/07/23,True
66378,Phan Đức Mai,24,A4,20/01/24,True
22237,Hoàng Hữu Nam,25,A6,20/06/23,True
58766,Đỗ Hữu Quân,14,A1,22/10/23,True
99678,Phan Hữu Cương,19,A1,30/09/23,True
41897,Đỗ Hữu Ly,18,A3,07/12/23,True
32736,Hoàng Minh Trang,14,A1,02/05/23,True
32440,Phạm Đức Thảo,21,A1,27/04/23,False
65103,Đặng Hữu Anh,24,A1,08/05/23,True
29008,Nguyễn Công Khoa,14,A1,10/02/23,True
15793,Đỗ Công Bảo,19,A1,29/12/23,True
53148,Vũ Công Nam,26,A1,05/09/23,True
58695,Vũ Đức Oanh,24,A7,13/12/23,True
42441,Phan Minh Xuân,20,A1,23/10/23,True
54760,Bùi Minh Thảo,36,A3,12/01/24,True
95716,Phạm Công Mai,24,A3,13/11/23,True
68272,Nguyễn Quang Nam,21,A1,04/10/23,True
64040,Bùi Công Bảo,22,A1,17/01/24,True
15842,Bùi Công Linh,22,A2,02/03/23,True
27508,Lê Thị Oanh,24,A1,25/03/23,True
35599,Phạm Ngọc Linh,22,A1,26/08/23,True
97697,Đỗ Quang Quân,20,A2,04/03/23,True
64120,Lê Đức Hà,24,A1,09/05/23,True
12257,Lê Ngọc Hà,23,A1,13/11/23,True
90769,Phan Thị Thảo,24,A1,03/12/23,True
44773,Lê Quang Hà,25,A1,22/08/23,True
93692,Vũ Ngọc Ly,25,A1,12/03/23,True
57377,Hoàng Hữu Lan,20,A4,19/01/24,False
68283,Đỗ Công Xuân,20,A1,02/04/23,True
64336,Phạm Đức Anh,24,A6,02/06/23,True
90098,Lê Minh Nam,22,A3,26/05/23,True
20293,Đặng Hữu Khoa,19,A1,07/07/23,True
12100,Nguyễn Công Phong,24,A3,21/10/23,True
28199,Phạm Thị Khoa,50,A5,23/03/23,True
41881,Đặng Quang Quân,32,A1,09/07/23,True
61813,Nguyễn Ngọc Mai,24,A1,15/04/23,True
34087,Đỗ Văn Thu,22,A3,11/01/24,True
11401,Phạm Ngọc Bảo,23,A1,16/03/23,True
30307,Nguyễn Đức Ly,21,A1,08/09/23,True
86240,Đặng Hữu Phong,19,A1,13/02/23,False
13866,Bùi Hữu Quân,33,A1,17/12/23,True
61374,Bùi Thị Khoa,24,A5,28/04/23,True
91029,Lê Ngọc Phong,19,A1,02/11/23,True
39336,Đặng Đức Quân,15,A4,12/02/23,True
61955,Lê Thị Cương,22,A2,14/03/23,True
43487,Phan Thị Thu,24,A1,16/05/23,True
62870,Đỗ Hữu Oanh,19,A6,06/11/23,True
14426,Phan Hữu Khoa,28,A5,02/02/23,True
38151,Nguyễn Ngọc Ly,25,A1,18/06/23,True
55671,Hoàng Hữu Dũng,29,A1,31/01/24,True
97265,Đỗ Công Anh,25,A1,22/05/23,True
59067,Bùi Văn Xuân,29,A1,13/10/23,False
34968,Đỗ Minh Quân,19,A1,31/03/23,True
84707,Đỗ Văn Linh,30,A1,21/03/23,False
65835,Bùi Đức Bảo,19,A4,04/03/23,True
56169,Phan Văn Hà,35,A1,30/03/23,True
42793,Hoàng Quang Cương,16,A5,02/11/23,True
98330,Lê Công Xuân,24,A7,03/04/23,True
88915,Đỗ Hữu Quân,21,A1,14/01/24,True
84218,Trần Công Mai,22,A5,29/12/23,False
42983,Vũ Thị Ly,19,A3,11/02/23,True
90360,Hoàng Quang Thu,20,A3,10/02/23,True
26241,Phạm Văn Dũng,24,A1,07/05/23,True
57562,Trần Minh Xuân,45,A1,28/06/23,True
37045,Đỗ Quang Long,23,A1,04/08/23,True
31625,Lê Minh Thu,22,A3,25/05/23,True
74805,Lê Đức Ly,36,A6,03/12/23,True
75101,Nguyễn Minh Dũng,20,A1,23/03/23,True
77293,Vũ Ngọc Bảo,23,A1,12/03/23,True
53527,Phạm Văn Lan,21,A1,29/12/23,True
34272,Hoàng Công Thu,25,A7,29/01/24,True
64110,Trần Quang Mai,23,A1,23/03/23,False
22867,Nguyễn Hữu Lan,21,A7,22/02/23,False
83402,Đặng Minh Bảo,22,A7,14/11/23,True
97178,Đặng Quang Quân,22,A1,04/01/24,False
48870,Bùi Công Vinh,21,A1,23/04/23,True
40873,Bùi Văn Lan,21,A1,04/08/23,True
35372,Trần Hữu Long,31,A6,24/07/23,False
24122,Bùi Hữu Vinh,20,A1,03/04/23,False
80902,Trần Công Mai,21,A1,05/07/23,True
86253,Trần Minh Linh,25,A3,31/08/23,True
98896,Phạm Công Khoa,25,A1,13/01/24,True
97893,Phạm Thị Quân,25,A5,30/05/23,True
94388,Bùi Hữu Lan,22,A1,09/05/23,True
79119,Hoàng Quang Hà,19,A1,13/05/23,True
34532,Lê Đức Bảo,24,A1,10/05/23,True
94289,Trần Văn Ly,55,A1,19/12/23,True
37413,Phan Minh Bảo,25,A1,01/03/23,True
95867,Hoàng Văn Vinh,24,A2,17/10/23,True
33816,Phan Đức Lan,23,A1,22/08/23,False
65841,Đặng Thị Long,21,A7,05/12/23,True
63574,Nguyễn Thị Lan,23,A1,22/08/23,True
13696,Hoàng Hữu Ly,20,A1,27/12/23,True
63521,Hoàng Quang Thảo,20,A7,18/01/24,True
92612,Đặng Văn Dũng,19,A1,28/06/23,True
61313,Vũ Hữu Xuân,33,A6,23/03/23,True
40099,Phan Công Mai,34,A1,23/12/23,True
19256,Đặng Hữu Cương,33,A1,14/12/23,True
97440,Đặng Công Quân,20,A1,20/11/23,True
36536,Đỗ Công Nam,24,A7,26/02/23,True
12871,Phan Quang Quân,19,A1,03/06/23,True
86057,Trần Quang Trang,20,A5,10/09/23,True
90070,Phan Hữu Thu,25,A6,09/12/23,False
55607,Phan Thị Ly,22,A1,05/04/23,True
53798,Vũ Đức Xuân,20,A1,31/05/23,True
30700,Vũ Thị Mai,24,A1,05/04/23,True
92534,Vũ Ngọc Vinh,23,A1,11/02/23,True
30954,Phạm Hữu Cương,24,A1,14/04/23,False
56976,Đặng Thị Vinh,21,A1,23/04/23,True
55095,Trần Minh Khoa,22,A1,28/12/23,True
57068,Đỗ Thị Xuân,22,A4,18/08/23,True
71250,Đặng Văn Cương,20,A1,10/04/23,True
17415,Nguyễn Hữu Hà,21,A1,17/07/23,False
47726,Đỗ Minh Lan,21,A1,01/09/23,True
59976,Đỗ Công Phong,21,A1,18/12/23,True
44148,Đỗ Văn Xuân,48,A3,28/11/23,True
95076,Hoàng Văn Nam,37,A1,01/02/24,True
48578,Bùi Quang Dũng,26,A1,04/10/23,True
95029,Vũ Ngọc Mai,22,A3,21/07/23,True
95160,Vũ Đức Khoa,20,A5,23/04/23,True
67649,Vũ Quang Phong,25,A6,23/02/23,True
35711,Lê Hữu Anh,13,A5,20/11/23,True
96511,Đặng Ngọc Hà,18,A6,04/07/23,True
37127,Đặng Ngọc Xuân,23,A4,29/06/23,True
28375,Bùi Minh Oanh,20,A2,29/06/23,True
20014,Đỗ Văn Vinh,24,A4,03/10/23,True
40881,Bùi Công Phong,54,A4,29/07/23,True
62874,Nguyễn Văn Vinh,21,A2,06/12/23,True
78368,Đỗ Minh Cương,24,A2,08/05/23,True
42920,Hoàng Minh Thu,17,A1,18/12/23,True
12800,Phạm Minh Cương,23,A1,11/04/23,True
87603,Hoàng Văn Mai,19,A7,06/06/23,True
30583,Đặng Minh Vinh,22,A1,05/08/23,True
99285,Hoàng Công Khoa,17,A6,30/08/23,True
42934,Đỗ Công Bảo,23,A5,07/11/23,True
29873,Đỗ Văn Ly,35,A5,19/01/24,True
31644,Hoàng Minh Cương,19,A1,12/09/23,True
45060,Hoàng Hữu Xuân,25,A5,23/09/23,True
35675,Nguyễn Thị Xuân,23,A3,16/11/23,True
63312,Đặng Quang Khoa,24,A1,04/10/23,True
95091,Đặng Hữu Thu,31,A4,20/12/23,True
81569,Lê Hữu Trang,22,A1,20/07/23,True
28919,Phạm Minh Khoa,24,A4,09/08/23,True
80305,Nguyễn Công Dũng,16,A1,12/07/23,True
37962,Đặng Công Trang,25,A1,05/05/23,True
92912,Phạm Ngọc Oanh,20,A7,06/05/23,True
28624,Vũ Văn Ly,50,A1,21/07/23,True
77391,Phan Văn Dũng,47,A3,25/06/23,False
62815,Đỗ Công Mai,25,A1,13/12/23,True
79267,Hoàng Ngọc Quân,24,A3,01/10/23,True
74887,Đỗ Đức Thu,24,A5,01/11/23,True
53526,Phan Văn Anh,26,A1,06/07/23,False
21889,Trần Thị Quân,24,A5,09/09/23,False
56289,Hoàng Đức Bảo,13,A1,03/01/24,True
10112,Đỗ Đức Xuân,24,A1,02/12/23,True
26523,Trần Hữu Oanh,24,A2,18/04/23,True
20808,Lê Thị Khoa,22,A6,28/02/23,True
